alternative_id,dataset_id,subset,g1,g2,g3,g4,class_label,class_index
a899,polish_research_units_si,SI,0.5460138426044604,0.07037675300825455,0.006799687883179133,0.85,Cl2,2
a900,polish_research_units_si,SI,0.39310433222250707,0.04298853262037732,0.0023408761565042917,0.67,Cl2,2
a904,polish_research_units_si,SI,0.17674955139707768,0.0052792934796954604,0.04648311225058522,0.33,Cl1,1
a910,polish_research_units_si,SI,0.4950012817226352,0.255668641373823,0.14847843049827222,0.48,Cl3,3
a912,polish_research_units_si,SI,0.3113945142271213,0.18589523619181939,0.04837810723442203,0.31,Cl2,2
a913,polish_research_units_si,SI,0.29088695206357346,0.0723866554544529,0.022182588340207338,0.72,Cl2,2
a915,polish_research_units_si,SI,0.4991668802871059,0.22424176147397873,0.09742503622784529,0.53,Cl3,3
a916,polish_research_units_si,SI,0.26736734170725457,0.18731687450742307,0.10946382788986736,0.7,Cl2,2
a918,polish_research_units_si,SI,0.11240707510894643,0.08845456225229743,0.1981941812506967,0.64,Cl2,2
a920,polish_research_units_si,SI,0.1140733145347347,0.12980274297005512,0.08538624456582322,0.56,Cl2,2
a923,polish_research_units_si,SI,0.09805178159446297,0.060711875016497795,0.007802920521680972,0.65,Cl2,2
a924,polish_research_units_si,SI,0.17642912073827224,0.10511827502856474,0.37933340764686213,0.6,Cl3,3
a925,polish_research_units_si,SI,0.11413740066649576,0.08125586850034126,0.40419128302307433,0.56,Cl2,2
a926,polish_research_units_si,SI,0.30761343245321715,0.0,0.0,0.22,Cl1,1
a941,polish_research_units_si,SI,0.1927710843373494,0.04718180001282114,0.26752870360049047,0.44,Cl1,1
a958,polish_research_units_si,SI,0.4494360420405024,0.012229106253323126,0.04960428045925761,0.42,Cl2,2
a960,polish_research_units_si,SI,0.4047680082030249,0.007541847828136372,0.0,0.37,Cl2,2
a966,polish_research_units_si,SI,0.24871827736477828,0.034311636694106425,0.0005573514658343552,0.35,Cl1,1
a974,polish_research_units_si,SI,0.23019738528582417,0.003016739131254549,0.027310221825883406,0.5,Cl1,1
a975,polish_research_units_si,SI,0.0,7.541847828136372e-05,0.0,0.17,Cl1,1
a985,polish_research_units_si,SI,0.22974878236349655,0.11793187448856846,0.006799687883179133,0.7,Cl1,1
a987,polish_research_units_si,SI,0.3899641117662138,0.13845324242892754,0.016386133095530043,0.71,Cl2,2
a988,polish_research_units_si,SI,0.3567034093822097,0.10347415220203102,0.004235871140341099,0.65,Cl2,2
a989,polish_research_units_si,SI,0.45398615739553966,0.21137159815526402,0.024969345669379115,0.78,Cl2,2
a992,polish_research_units_si,SI,0.36407331453473474,0.03270522310671338,0.006130866124177907,0.5,Cl2,2
a993,polish_research_units_si,SI,0.35695975390925405,0.04645024077349192,0.003344108795006131,0.04,Cl3,3
