dataset_id,group,seed,model_id,selected_by_apss,selected_base_model,complexity_units,val_accuracy,val_macro_f1,val_balanced_accuracy,val_ordinal_mae,val_within_one_accuracy,test_accuracy,test_macro_f1,test_balanced_accuracy,test_ordinal_mae,test_within_one_accuracy,nonmonotone_criteria,selected_interactions
toc_uco_oc04_childrenanemia,toc_uco_ordinal_classification,0,M5_full_flexible,False,,2.142857142857143,0.8675213675213675,0.8337918296065027,0.9074716995661884,0.13247863247863248,1.0,0.8772378516624041,0.8321682526843858,0.9139261841374423,0.12276214833759591,1.0,g2;g3;g6;g14,g12:g13;g1:g6
toc_uco_oc04_childrenanemia,toc_uco_ordinal_classification,0,M6_APSS,True,M1_linear_additive,0.0,0.8581196581196581,0.8400145959523859,0.9029378545575891,0.14188034188034188,1.0,0.8806479113384484,0.8489813432034707,0.9174694987646281,0.11935208866155157,1.0,,
toc_uco_oc04_gymexercisetracking,toc_uco_ordinal_classification,0,M0_majority,False,,0.0,0.38144329896907214,0.1380597014925373,0.25,0.7216494845360825,0.8969072164948454,0.37435897435897436,0.13619402985074627,0.25,0.7333333333333333,0.8923076923076924,,
toc_uco_oc04_gymexercisetracking,toc_uco_ordinal_classification,0,M1_linear_additive,False,,0.0,0.5051546391752577,0.49721132251433797,0.6562361541869739,0.4948453608247423,1.0,0.5384615384615384,0.5427058111380145,0.6756119470020211,0.46153846153846156,1.0,,
toc_uco_oc04_gymexercisetracking,toc_uco_ordinal_classification,0,M2_monotone_additive,False,,0.1,0.5103092783505154,0.47887194989478654,0.6639344262295082,0.4896907216494845,1.0,0.5538461538461539,0.5213271897593932,0.6926229508196722,0.4461538461538462,1.0,,
toc_uco_oc04_gymexercisetracking,toc_uco_ordinal_classification,0,M3_nonmonotone_additive,False,,1.0,0.5051546391752577,0.5004221973815262,0.6555161719096145,0.4948453608247423,1.0,0.5435897435897435,0.5426370747420929,0.6803840107792499,0.4564102564102564,1.0,g5;g7;g8;g9;g10;g11;g12;g15;g17,
toc_uco_oc04_gymexercisetracking,toc_uco_ordinal_classification,0,M4_sparse_interaction,False,,1.1176470588235294,0.5309278350515464,0.5232309691799992,0.6745680106335844,0.4690721649484536,1.0,0.5230769230769231,0.5356161921196433,0.6604915225690546,0.47692307692307695,1.0,,g3:g6;g10:g16
toc_uco_oc04_gymexercisetracking,toc_uco_ordinal_classification,0,M5_full_flexible,False,,2.1176470588235294,0.4896907216494845,0.4904093524831955,0.6409091941878827,0.5103092783505154,1.0,0.5538461538461539,0.5616223090451702,0.6837342802604985,0.4461538461538462,1.0,g5;g7;g8;g9;g10;g11;g15;g17,g3:g6;g9:g12
toc_uco_oc04_gymexercisetracking,toc_uco_ordinal_classification,0,M6_APSS,True,M2_monotone_additive,0.1,0.5103092783505154,0.47887194989478654,0.6639344262295082,0.4896907216494845,1.0,0.5538461538461539,0.5213271897593932,0.6926229508196722,0.4461538461538462,1.0,,
toc_uco_oc04_heartdisease,toc_uco_ordinal_classification,0,M0_majority,False,,0.0,0.6440677966101694,0.19587628865979378,0.25,0.7457627118644068,0.7627118644067796,0.6379310344827587,0.19473684210526318,0.25,0.7241379310344828,0.7758620689655172,,
toc_uco_oc04_heartdisease,toc_uco_ordinal_classification,0,M1_linear_additive,False,,0.0,0.6610169491525424,0.4717237247011481,0.5087092731829574,0.5254237288135594,0.847457627118644,0.6551724137931034,0.4358716089175396,0.45270270270270274,0.5,0.8793103448275862,,
toc_uco_oc04_heartdisease,toc_uco_ordinal_classification,0,M2_monotone_additive,False,,0.1,0.6440677966101694,0.4477564102564102,0.48093149540517965,0.5932203389830508,0.8305084745762712,0.6551724137931034,0.48926323090055485,0.49594594594594593,0.5517241379310345,0.8275862068965517,,
toc_uco_oc04_heartdisease,toc_uco_ordinal_classification,0,M3_nonmonotone_additive,False,,1.0,0.5423728813559322,0.2780448717948718,0.27514619883040936,0.5932203389830508,0.8983050847457628,0.6551724137931034,0.5467532467532468,0.5391891891891892,0.4482758620689655,0.9137931034482759,g1;g3;g5;g6;g9;g11;g13,
